#TYPE Deserialized.System.Diagnostics.EventLogEntry#Security/Microsoft-Windows-Security-Auditing/4624
"EventID","PSComputerName","RunspaceId","PSShowComputerName","MachineName","Data","Index","Category","CategoryNumber","EntryType","Message","Source","ReplacementStrings","InstanceId","TimeGenerated","TimeWritten","UserName","Site","Container"
"4624","ILCSWS008","597f41b0-3695-4be7-8780-ca8963d52b4c","True","ILCSWS008.critsol.net","System.Byte[]","8272","(12544)","12544","SuccessAudit","An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

Impersonation Level:		%%1832

New Logon:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x1608a6a
	Logon GUID:		{5096F4B9-F9D4-C7F0-958C-7D5210C1F80E}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	10.11.10.35
	Source Port:		40455

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","Microsoft-Windows-Security-Auditing","S-1-0-0 - - 0x0 S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x1608a6a 3 Kerberos Kerberos - {5096F4B9-F9D4-C7F0-958C-7D5210C1F80E} - - 0 0x0 - 10.11.10.35 40455 %%1832","4624","12/4/2019 11:29:14 AM","12/4/2019 11:29:14 AM",,,
"4672","ILCSWS008","597f41b0-3695-4be7-8780-ca8963d52b4c","True","ILCSWS008.critsol.net","System.Byte[]","8271","(12548)","12548","SuccessAudit","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x1608a6a

Privileges:		SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege","Microsoft-Windows-Security-Auditing","S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x1608a6a SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege","4672","12/4/2019 11:29:14 AM","12/4/2019 11:29:14 AM",,,
"4634","ILCSWS008","597f41b0-3695-4be7-8780-ca8963d52b4c","True","ILCSWS008.critsol.net","System.Byte[]","8270","(12545)","12545","SuccessAudit","An account was logged off.

Subject:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x16084be

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.","Microsoft-Windows-Security-Auditing","S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x16084be 3","4634","12/4/2019 11:27:26 AM","12/4/2019 11:27:26 AM",,,
"4624","ILCSWS008","597f41b0-3695-4be7-8780-ca8963d52b4c","True","ILCSWS008.critsol.net","System.Byte[]","8269","(12544)","12544","SuccessAudit","An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

Impersonation Level:		%%1832

New Logon:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x16084be
	Logon GUID:		{5096F4B9-F9D4-C7F0-958C-7D5210C1F80E}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	10.11.10.35
	Source Port:		40429

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","Microsoft-Windows-Security-Auditing","S-1-0-0 - - 0x0 S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x16084be 3 Kerberos Kerberos - {5096F4B9-F9D4-C7F0-958C-7D5210C1F80E} - - 0 0x0 - 10.11.10.35 40429 %%1832","4624","12/4/2019 11:27:13 AM","12/4/2019 11:27:13 AM",,,
"4672","ILCSWS008","597f41b0-3695-4be7-8780-ca8963d52b4c","True","ILCSWS008.critsol.net","System.Byte[]","8268","(12548)","12548","SuccessAudit","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x16084be

Privileges:		SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege","Microsoft-Windows-Security-Auditing","S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x16084be SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege","4672","12/4/2019 11:27:13 AM","12/4/2019 11:27:13 AM",,,
"4634","ILCSWS008","597f41b0-3695-4be7-8780-ca8963d52b4c","True","ILCSWS008.critsol.net","System.Byte[]","8267","(12545)","12545","SuccessAudit","An account was logged off.

Subject:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x1607b45

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.","Microsoft-Windows-Security-Auditing","S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x1607b45 3","4634","12/4/2019 11:25:26 AM","12/4/2019 11:25:26 AM",,,
"4624","ILCSWS008","597f41b0-3695-4be7-8780-ca8963d52b4c","True","ILCSWS008.critsol.net","System.Byte[]","8266","(12544)","12544","SuccessAudit","An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

Impersonation Level:		%%1832

New Logon:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x1607b45
	Logon GUID:		{5096F4B9-F9D4-C7F0-958C-7D5210C1F80E}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	10.11.10.35
	Source Port:		40345

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","Microsoft-Windows-Security-Auditing","S-1-0-0 - - 0x0 S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x1607b45 3 Kerberos Kerberos - {5096F4B9-F9D4-C7F0-958C-7D5210C1F80E} - - 0 0x0 - 10.11.10.35 40345 %%1832","4624","12/4/2019 11:25:12 AM","12/4/2019 11:25:12 AM",,,
"4672","ILCSWS008","597f41b0-3695-4be7-8780-ca8963d52b4c","True","ILCSWS008.critsol.net","System.Byte[]","8265","(12548)","12548","SuccessAudit","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x1607b45

Privileges:		SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege","Microsoft-Windows-Security-Auditing","S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x1607b45 SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege","4672","12/4/2019 11:25:12 AM","12/4/2019 11:25:12 AM",,,
"4634","ILCSWS008","597f41b0-3695-4be7-8780-ca8963d52b4c","True","ILCSWS008.critsol.net","System.Byte[]","8264","(12545)","12545","SuccessAudit","An account was logged off.

Subject:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x1606de1

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.","Microsoft-Windows-Security-Auditing","S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x1606de1 3","4634","12/4/2019 11:23:22 AM","12/4/2019 11:23:22 AM",,,
"4624","ILCSWS008","597f41b0-3695-4be7-8780-ca8963d52b4c","True","ILCSWS008.critsol.net","System.Byte[]","8263","(12544)","12544","SuccessAudit","An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

Impersonation Level:		%%1832

New Logon:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x1606de1
	Logon GUID:		{5096F4B9-F9D4-C7F0-958C-7D5210C1F80E}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	10.11.10.35
	Source Port:		40323

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","Microsoft-Windows-Security-Auditing","S-1-0-0 - - 0x0 S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x1606de1 3 Kerberos Kerberos - {5096F4B9-F9D4-C7F0-958C-7D5210C1F80E} - - 0 0x0 - 10.11.10.35 40323 %%1832","4624","12/4/2019 11:23:11 AM","12/4/2019 11:23:11 AM",,,
"4672","ILCSWS008","597f41b0-3695-4be7-8780-ca8963d52b4c","True","ILCSWS008.critsol.net","System.Byte[]","8262","(12548)","12548","SuccessAudit","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x1606de1

Privileges:		SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege","Microsoft-Windows-Security-Auditing","S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x1606de1 SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege","4672","12/4/2019 11:23:11 AM","12/4/2019 11:23:11 AM",,,
"4634","ILCSWS008","597f41b0-3695-4be7-8780-ca8963d52b4c","True","ILCSWS008.critsol.net","System.Byte[]","8261","(12545)","12545","SuccessAudit","An account was logged off.

Subject:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x1606942

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.","Microsoft-Windows-Security-Auditing","S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x1606942 3","4634","12/4/2019 11:21:56 AM","12/4/2019 11:21:56 AM",,,
"4634","ILCSWS008","597f41b0-3695-4be7-8780-ca8963d52b4c","True","ILCSWS008.critsol.net","System.Byte[]","8260","(12545)","12545","SuccessAudit","An account was logged off.

Subject:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x160698b

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.","Microsoft-Windows-Security-Auditing","S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x160698b 3","4634","12/4/2019 11:21:56 AM","12/4/2019 11:21:56 AM",,,
"4624","ILCSWS008","597f41b0-3695-4be7-8780-ca8963d52b4c","True","ILCSWS008.critsol.net","System.Byte[]","8259","(12544)","12544","SuccessAudit","An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

Impersonation Level:		%%1832

New Logon:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x160698b
	Logon GUID:		{6EEAA79A-66F8-22CA-1A10-511A6DA94D24}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	10.11.10.35
	Source Port:		40314

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","Microsoft-Windows-Security-Auditing","S-1-0-0 - - 0x0 S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x160698b 3 Kerberos Kerberos - {6EEAA79A-66F8-22CA-1A10-511A6DA94D24} - - 0 0x0 - 10.11.10.35 40314 %%1832","4624","12/4/2019 11:21:44 AM","12/4/2019 11:21:44 AM",,,
"4672","ILCSWS008","597f41b0-3695-4be7-8780-ca8963d52b4c","True","ILCSWS008.critsol.net","System.Byte[]","8258","(12548)","12548","SuccessAudit","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x160698b

Privileges:		SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege","Microsoft-Windows-Security-Auditing","S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x160698b SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege","4672","12/4/2019 11:21:44 AM","12/4/2019 11:21:44 AM",,,
"4624","ILCSWS008","597f41b0-3695-4be7-8780-ca8963d52b4c","True","ILCSWS008.critsol.net","System.Byte[]","8257","(12544)","12544","SuccessAudit","An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

Impersonation Level:		%%1832

New Logon:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x1606942
	Logon GUID:		{6EEAA79A-66F8-22CA-1A10-511A6DA94D24}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	10.11.10.35
	Source Port:		40313

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","Microsoft-Windows-Security-Auditing","S-1-0-0 - - 0x0 S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x1606942 3 Kerberos Kerberos - {6EEAA79A-66F8-22CA-1A10-511A6DA94D24} - - 0 0x0 - 10.11.10.35 40313 %%1832","4624","12/4/2019 11:21:44 AM","12/4/2019 11:21:44 AM",,,
"4672","ILCSWS008","597f41b0-3695-4be7-8780-ca8963d52b4c","True","ILCSWS008.critsol.net","System.Byte[]","8256","(12548)","12548","SuccessAudit","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x1606942

Privileges:		SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege","Microsoft-Windows-Security-Auditing","S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x1606942 SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege","4672","12/4/2019 11:21:44 AM","12/4/2019 11:21:44 AM",,,
"4634","ILCSWS008","597f41b0-3695-4be7-8780-ca8963d52b4c","True","ILCSWS008.critsol.net","System.Byte[]","8255","(12545)","12545","SuccessAudit","An account was logged off.

Subject:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x16067ac

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.","Microsoft-Windows-Security-Auditing","S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x16067ac 3","4634","12/4/2019 11:21:22 AM","12/4/2019 11:21:22 AM",,,
"4624","ILCSWS008","597f41b0-3695-4be7-8780-ca8963d52b4c","True","ILCSWS008.critsol.net","System.Byte[]","8254","(12544)","12544","SuccessAudit","An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

Impersonation Level:		%%1832

New Logon:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x16067ac
	Logon GUID:		{5096F4B9-F9D4-C7F0-958C-7D5210C1F80E}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	10.11.10.35
	Source Port:		40304

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","Microsoft-Windows-Security-Auditing","S-1-0-0 - - 0x0 S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x16067ac 3 Kerberos Kerberos - {5096F4B9-F9D4-C7F0-958C-7D5210C1F80E} - - 0 0x0 - 10.11.10.35 40304 %%1832","4624","12/4/2019 11:21:10 AM","12/4/2019 11:21:10 AM",,,
"4672","ILCSWS008","597f41b0-3695-4be7-8780-ca8963d52b4c","True","ILCSWS008.critsol.net","System.Byte[]","8253","(12548)","12548","SuccessAudit","Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x16067ac

Privileges:		SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege","Microsoft-Windows-Security-Auditing","S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x16067ac SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege","4672","12/4/2019 11:21:10 AM","12/4/2019 11:21:10 AM",,,
"4634","ILCSWS008","597f41b0-3695-4be7-8780-ca8963d52b4c","True","ILCSWS008.critsol.net","System.Byte[]","8252","(12545)","12545","SuccessAudit","An account was logged off.

Subject:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x1605f58

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.","Microsoft-Windows-Security-Auditing","S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x1605f58 3","4634","12/4/2019 11:19:21 AM","12/4/2019 11:19:21 AM",,,
"4624","ILCSWS008","597f41b0-3695-4be7-8780-ca8963d52b4c","True","ILCSWS008.critsol.net","System.Byte[]","8251","(12544)","12544","SuccessAudit","An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

Impersonation Level:		%%1832

New Logon:
	Security ID:		S-1-5-21-3517127094-4084499969-524712262-1103
	Account Name:		driosx
	Account Domain:		CRIT
	Logon ID:		0x1605f58
	Logon GUID:		{5096F4B9-F9D4-C7F0-958C-7D5210C1F80E}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	10.11.10.35
	Source Port:		40298

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.","Microsoft-Windows-Security-Auditing","S-1-0-0 - - 0x0 S-1-5-21-3517127094-4084499969-524712262-1103 driosx CRIT 0x1605f58 3 Kerberos Kerberos - {5096F4B9-F9D4-C7F0-958C-7D5210C1F80E} - - 0 0x0 - 10.11.10.35 40298 %%1832","4624","12/4/2019 11:19:09 AM","12/4/2019 11:19:09 AM",,,
